631,836,2,1,17,3,2,91050
632,837,12,3,18,2,2,90150
633,838,1,5,1,1,2,91150
634,841,1,5,1,1,2,240250
635,842,2,1,6,1,2,240156
636,843,1,5,1,1,2,240154
637,844,2,1,17,3,2,92350
638,845,1,5,1,1,2,90950
639,846,12,3,18,2,1,90950
640,847,1,5,1,1,2,91950
641,848,1,5,1,1,2,240350
642,850,12,3,18,2,1,91050
643,853,12,3,18,2,1,90150
644,856,1,5,1,1,2,90850
645,858,2,1,2,1,2,90150
646,859,24,4,18,2,1,90150
647,862,12,3,18,2,1,90850
648,863,12,3,18,2,2,91050
649,865,12,3,18,2,1,90150
650,866,12,3,18,2,1,240250
651,868,17,1,18,2,1,90150
652,872,1,5,1,1,2,91250
653,873,12,3,18,2,1,90150
654,875,5,1,1,1,2,90150
655,876,17,1,18,2,1,90150
656,877,12,3,18,2,1,90150
657,878,4,1,1,1,2,90150
658,882,12,3,18,2,2,90150
659,884,25,4,17,3,1,90150
660,886,12,3,18,2,2,90150
661,888,12,3,18,2,1,90150
662,889,22,4,1,1,2,90150
663,890,22,4,1,1,2,90150
664,891,22,4,1,1,2,90150
665,892,22,4,1,1,2,90150
666,893,22,4,1,1,2,90750
667,894,22,4,1,1,2,90150
668,895,22,4,1,1,2,90150
669,896,22,4,1,1,2,90150
670,897,22,4,1,1,2,90150
671,898,22,4,1,1,2,90150
672,899,22,4,1,1,2,90150
673,900,22,4,1,1,2,90150
674,901,22,4,1,1,2,90150
675,902,22,4,1,1,2,90150
676,903,22,4,1,1,2,90150
677,904,22,4,1,1,2,90150
678,905,21,4,1,1,2,90150
679,906,21,4,1,1,1,90152
680,907,22,4,1,1,2,90156
681,908,21,4,1,1,1,90157
682,909,21,4,1,1,1,90350
683,910,22,4,1,1,2,90150
684,911,22,4,1,1,2,90550
685,912,21,4,1,1,1,92850
686,913,21,4,1,1,1,90650
687,914,21,4,1,1,1,92550
688,915,21,4,1,1,2,90656
689,916,21,4,1,1,1,92450
690,917,21,4,1,1,2,91350
691,918,24,4,1,1,2,91450
692,919,22,4,1,1,2,91850
693,920,21,4,1,1,2,90851
694,921,21,4,1,1,2,92750
695,922,21,4,1,1,1,91053
696,923,22,4,1,1,2,91154
697,924,21,4,1,1,1,91250
698,925,22,4,1,1,2,91650
699,926,21,4,1,1,1,91651
700,927,22,4,1,1,2,240150
701,928,21,4,1,1,1,240153
702,929,21,4,1,1,1,240151
703,930,21,4,1,1,1,240152
704,931,22,4,1,1,1,240153
705,932,21,4,1,1,1,240154
706,933,21,4,1,1,1,240152
707,934,21,4,1,1,1,91953
708,935,21,4,1,1,1,91951
709,936,21,4,1,1,1,91952
710,937,22,4,1,1,2,90250
711,938,21,4,1,1,1,92250
712,939,21,4,1,1,2,91250
713,940,21,4,1,1,1,92053
714,941,21,4,1,1,2,92250
715,942,21,4,1,1,1,92055
716,944,22,4,1,1,2,90150
717,945,22,4,1,1,1,90150
718,946,22,4,1,1,2,90150
719,948,21,4,1,1,1,90150
720,949,21,4,1,1,2,90150
721,950,22,4,1,1,2,90150
722,951,21,4,1,1,1,90150
723,952,21,4,1,1,2,90750
724,953,21,4,1,1,1,240351
725,954,21,4,1,1,1,91250
726,955,21,4,1,1,2,90654
727,956,21,4,1,1,2,91450
728,957,21,4,1,1,2,91450
729,958,21,4,1,1,1,91451
730,959,21,4,1,1,1,91850
731,960,21,4,1,1,1,91850
732,961,21,4,1,1,1,90653
733,962,21,4,1,1,2,90150
734,963,21,4,1,1,2,240150
735,964,24,4,1,1,2,90150
736,965,22,4,1,1,2,90150
737,966,21,4,1,1,1,90250
738,967,21,4,1,1,1,91452
739,968,21,4,1,1,2,90150
740,969,21,4,1,1,1,91050
741,970,21,4,1,1,1,92055
742,971,21,4,1,1,1,92251
743,972,21,4,1,1,1,92251
744,973,22,4,1,1,2,90150
745,974,21,4,1,1,1,90153
746,975,21,4,1,1,1,92150
747,976,21,4,1,1,2,92550
748,977,22,4,1,1,1,91054
749,978,21,4,1,1,1,92250
750,980,21,4,1,1,1,90150
751,981,21,4,1,1,2,90150
752,982,21,4,1,1,1,90450
753,983,22,4,1,1,1,91153
754,984,21,4,1,1,2,91151
755,985,21,4,1,1,1,240150
756,986,21,4,1,1,1,92056
757,988,21,4,1,1,1,91850
758,989,22,4,1,1,2,90150
759,990,21,4,1,1,1,91250
760,991,21,4,1,1,1,91153
761,992,21,4,1,1,1,90950
762,993,22,4,1,1,2,90150
763,994,21,4,1,1,2,90150
764,996,21,4,1,1,1,92251
765,999,31,4,17,3,1,90150
766,1000,25,4,3,1,2,90150
767,1002,25,4,7,1,1,90150
768,1003,25,4,9,1,1,90150
769,1004,25,4,7,1,1,90150
770,1007,23,4,17,3,1,90150
771,1009,25,4,5,1,1,90150
772,1010,25,4,4,1,1,90150
773,1012,25,4,4,1,1,90150
774,1013,25,4,4,1,1,90150
775,1018,23,4,17,3,2,90150
776,1021,23,4,4,1,1,90150
777,1022,25,4,12,1,1,90150
778,1023,25,4,7,1,1,90150
779,1025,25,4,18,2,1,90150
780,1027,25,4,7,1,1,90150
781,1028,25,4,17,3,1,90150
782,1029,25,4,7,1,1,90150
783,1034,23,4,13,1,2,90150
784,1035,23,4,5,1,1,90150
785,1036,25,4,5,1,1,90150
786,1040,25,4,7,1,1,90150
787,1041,25,4,2,1,1,90150
788,1045,22,4,6,1,2,90150
789,1046,29,4,9,1,2,90150
790,1047,22,4,6,1,2,90150
791,1049,25,4,17,3,2,90150
792,1050,25,4,17,3,1,90150
793,1055,25,4,7,1,1,90150
794,1058,25,4,17,3,1,90150
795,1059,25,4,4,1,1,90150
796,1063,25,4,17,3,1,90150
797,1066,25,4,17,3,2,90150
798,1067,23,4,4,1,1,90150
799,1068,25,4,17,3,1,90150
800,1071,25,4,17,3,1,90150
801,1075,25,4,5,1,1,90150
802,1076,25,4,17,3,1,90150
803,1078,23,4,18,2,1,90750
804,1080,23,4,3,1,2,90150
805,1082,25,4,18,2,1,90150
806,1084,23,4,3,1,1,90150
807,1085,25,4,5,1,1,240250
808,1089,23,4,6,1,2,92750
809,1091,23,4,18,2,1,90150
810,1092,25,4,5,1,1,90150
811,1093,25,4,7,1,1,90150
812,1096,23,4,3,1,1,90150
813,1098,25,4,17,3,1,91150
814,1103,23,4,4,1,1,90150
815,1105,23,4,10,1,2,90150
816,1106,23,4,17,3,1,90150
817,1109,25,4,17,3,1,90150
818,1110,22,4,1,1,2,90150
819,1111,22,4,1,1,2,90150
820,1115,25,4,7,1,1,92350
